Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel2
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel3
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel4
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel5
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel6
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel7
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel8
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel9
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel10
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel11
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel12
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel13
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel14
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel15
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel16
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel17
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel18
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel19
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel20
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel21
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel22
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel23
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel24
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel25
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel26
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel27
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel28
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel29
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel30
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel31
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel32
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel33
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel34
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel35
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel36
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel37
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel38
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel39
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel40
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel41
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel42
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel43
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel44
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel45
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel46
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel47
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel48
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel49
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel50
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel51
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel52
Removed Member From Class: ClassName=LED_Channel Member=U_LED_Channel53
Change Component Designator: OldDesignator=C*_1 NewDesignator=C_1
Added Pin To Net: NetName=GND Pin=LED_46-3
Added Pin To Net: NetName=GND Pin=LED_47-1
Added Pin To Net: NetName=GND Pin=LED_47-3
Added Pin To Net: NetName=GND Pin=LED_48-1
Added Pin To Net: NetName=GND Pin=LED_48-3
Added Pin To Net: NetName=GND Pin=LED_49-1
Added Pin To Net: NetName=GND Pin=LED_49-3
Added Pin To Net: NetName=GND Pin=LED_50-1
Added Pin To Net: NetName=GND Pin=LED_50-3
Added Pin To Net: NetName=GND Pin=LED_51-1
Added Pin To Net: NetName=GND Pin=LED_51-3
Added Pin To Net: NetName=GND Pin=LED_52-1
Added Pin To Net: NetName=GND Pin=LED_52-3
Added Pin To Net: NetName=GND Pin=LED_53-1
Added Pin To Net: NetName=GND Pin=LED_53-3
Added Pin To Net: NetName=GND Pin=LED_54-1
Added Pin To Net: NetName=GND Pin=LED_54-3
Added Pin To Net: NetName=GND Pin=LED_55-1
Added Pin To Net: NetName=GND Pin=LED_55-3
Added Pin To Net: NetName=GND Pin=LED_56-1
Added Pin To Net: NetName=GND Pin=LED_56-3
Added Pin To Net: NetName=GND Pin=LED_57-1
Added Pin To Net: NetName=GND Pin=LED_57-3
Added Pin To Net: NetName=GND Pin=LED_58-1
Added Pin To Net: NetName=GND Pin=LED_58-3
Added Pin To Net: NetName=GND Pin=LED_59-1
Added Pin To Net: NetName=GND Pin=LED_59-3
Added Pin To Net: NetName=GND Pin=LED_60-1
Added Pin To Net: NetName=GND Pin=LED_60-3
Added Pin To Net: NetName=GND Pin=LED_61-1
Added Pin To Net: NetName=GND Pin=LED_61-3
Added Pin To Net: NetName=GND Pin=LED_62-1
Added Pin To Net: NetName=GND Pin=LED_62-3
Added Pin To Net: NetName=GND Pin=LED_63-1
Added Pin To Net: NetName=GND Pin=LED_63-3
Added Pin To Net: NetName=GND Pin=LED_64-1
Added Pin To Net: NetName=GND Pin=LED_64-3
Added Pin To Net: NetName=GND Pin=LED_121-1
Added Pin To Net: NetName=GND Pin=LED_121-3
Added Pin To Net: NetName=GND Pin=LED_122-1
Added Pin To Net: NetName=GND Pin=LED_122-3
Added Pin To Net: NetName=GND Pin=MH11-1
Added Pin To Net: NetName=GND Pin=MH12-1
Added Pin To Net: NetName=GND Pin=MH13-1
Added Pin To Net: NetName=GND Pin=MH14-1
Added Pin To Net: NetName=GND Pin=MH15-1
Change Net Name : Old Net Name=NetLED*_2_2 New Net Name=NetLED_2_2
Change Net Name : Old Net Name=NetLED*_3_2 New Net Name=NetLED_3_2
Change Net Name : Old Net Name=NetLED*_4_2 New Net Name=NetLED_4_2
Change Net Name : Old Net Name=NetLED*_5_2 New Net Name=NetLED_5_2
Change Net Name : Old Net Name=NetLED*_6_2 New Net Name=NetLED_6_2
Change Net Name : Old Net Name=NetLED*_7_2 New Net Name=NetLED_7_2
Change Net Name : Old Net Name=NetLED*_8_2 New Net Name=NetLED_8_2
Change Net Name : Old Net Name=NetLED*_9_2 New Net Name=NetLED_9_2
Change Net Name : Old Net Name=NetLED*_10_2 New Net Name=NetLED_10_2
Change Net Name : Old Net Name=NetLED*_11_2 New Net Name=NetLED_11_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel1_2 New Net Name=NetLED_64_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel1_4 New Net Name=NetLED_64_4
Change Net Name : Old Net Name=NetLED*_U_LED_Channel2_2 New Net Name=NetLED_63_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel3_2 New Net Name=NetLED_62_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel4_2 New Net Name=NetLED_61_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel5_2 New Net Name=NetLED_60_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel6_2 New Net Name=NetLED_59_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel7_2 New Net Name=NetLED_58_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel8_2 New Net Name=NetLED_57_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel9_2 New Net Name=NetLED_56_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel10_2 New Net Name=NetLED_55_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel11_2 New Net Name=NetLED_54_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel12_2 New Net Name=NetLED_53_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel13_2 New Net Name=NetLED_52_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel14_2 New Net Name=NetLED_51_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel15_2 New Net Name=NetLED_50_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel16_2 New Net Name=NetLED_49_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel17_2 New Net Name=NetLED_48_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel18_2 New Net Name=NetLED_47_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel19_2 New Net Name=NetLED_46_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel20_2 New Net Name=NetLED_45_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel21_2 New Net Name=NetLED_44_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel22_2 New Net Name=NetLED_43_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel23_2 New Net Name=NetLED_42_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel24_2 New Net Name=NetLED_41_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel25_2 New Net Name=NetLED_40_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel26_2 New Net Name=NetLED_39_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel27_2 New Net Name=NetLED_38_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel28_2 New Net Name=NetLED_37_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel29_2 New Net Name=NetLED_36_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel30_2 New Net Name=NetLED_35_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel31_2 New Net Name=NetLED_34_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel32_2 New Net Name=NetLED_33_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel33_2 New Net Name=NetLED_32_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel34_2 New Net Name=NetLED_31_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel35_2 New Net Name=NetLED_30_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel36_2 New Net Name=NetLED_29_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel37_2 New Net Name=NetLED_28_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel38_2 New Net Name=NetLED_27_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel39_2 New Net Name=NetLED_26_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel40_2 New Net Name=NetLED_25_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel41_2 New Net Name=NetLED_24_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel42_2 New Net Name=NetLED_23_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel43_2 New Net Name=NetLED_121_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel44_2 New Net Name=NetLED_21_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel45_2 New Net Name=NetLED_20_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel46_2 New Net Name=NetLED_19_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel47_2 New Net Name=NetLED_18_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel48_2 New Net Name=NetLED_17_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel49_2 New Net Name=NetLED_16_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel50_2 New Net Name=NetLED_15_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel51_2 New Net Name=NetLED_14_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel52_2 New Net Name=NetLED_13_2
Change Net Name : Old Net Name=NetLED*_U_LED_Channel53_2 New Net Name=NetLED_122_2
Change Class Name : Old Net Name=U_LED_Channel4 New Net Name=122
Change Class Name : Old Net Name=U_LED_Channel6 New Net Name=34
Change Class Name : Old Net Name=U_LED_Channel7 New Net Name=20
Change Class Name : Old Net Name=U_LED_Channel8 New Net Name=56
Change Class Name : Old Net Name=U_LED_Channel12 New Net Name=38
Change Class Name : Old Net Name=U_LED_Channel13 New Net Name=54
Change Class Name : Old Net Name=U_LED_Channel18 New Net Name=36
Change Class Name : Old Net Name=U_LED_Channel20 New Net Name=58
Change Class Name : Old Net Name=U_LED_Channel22 New Net Name=63
Change Class Name : Old Net Name=U_LED_Channel25 New Net Name=52
Change Class Name : Old Net Name=U_LED_Channel26 New Net Name=59
Change Class Name : Old Net Name=U_LED_Channel28 New Net Name=16
Change Class Name : Old Net Name=U_LED_Channel31 New Net Name=57
Change Class Name : Old Net Name=U_LED_Channel32 New Net Name=60
Change Class Name : Old Net Name=U_LED_Channel36 New Net Name=39
Change Class Name : Old Net Name=U_LED_Channel37 New Net Name=50
Change Class Name : Old Net Name=U_LED_Channel41 New Net Name=61
Change Class Name : Old Net Name=U_LED_Channel42 New Net Name=40
Change Class Name : Old Net Name=U_LED_Channel43 New Net Name=14
Change Class Name : Old Net Name=U_LED_Channel46 New Net Name=19
Change Class Name : Old Net Name=U_LED_Channel47 New Net Name=26
Change Class Name : Old Net Name=U_LED_Channel48 New Net Name=41
Change Class Name : Old Net Name=U_LED_Channel49 New Net Name=48
Change Class Name : Old Net Name=U_LED_Channel53 New Net Name=18
Added Class: Name=13
Added Class: Name=15
Added Class: Name=17
Added Class: Name=21
Added Class: Name=23
Added Class: Name=24
Added Class: Name=25
Added Class: Name=27
Added Class: Name=28
Added Class: Name=29
Added Class: Name=30
Added Class: Name=31
Added Class: Name=32
Added Class: Name=33
Added Class: Name=35
Added Class: Name=37
Added Class: Name=42
Added Class: Name=43
Added Class: Name=44
Added Class: Name=45
Added Class: Name=46
Added Class: Name=47
Added Class: Name=49
Added Class: Name=51
Added Class: Name=53
Added Class: Name=55
Added Class: Name=62
Added Class: Name=64
Added Class: Name=121
Added Member To Class: ClassName=LED_Channel Member=12 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=12 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=13 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=14 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=15 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=16 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=17 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=18 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=19 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=20 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=21 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=23 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=24 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=25 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=26 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=27 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=28 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=29 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=30 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=31 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=32 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=33 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=34 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=35 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=36 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=37 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=38 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=39 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=40 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=41 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=42 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=43 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=44 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=45 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=46 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=47 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=48 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=49 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=50 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=51 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=52 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=53 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=54 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=55 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=56 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=57 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=58 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=59 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=60 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=61 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=62 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=63 (LED_Channel.SchDoc)
Added Member To Class: ClassName=LED_Channel Member=64 (LED_Channel.SchDoc)
